17,3-7,Machine-op-inspct
17,3-7,Other-service
17,3-7,Adm-clerical
17,3-7,Sales
17,3-7,Sales
17,3-7,Handlers-cleaners
17,3-7,Priv-house-serv
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Handlers-cleaners
17,3-7,Other-service
17,3-7,Handlers-cleaners
17,3-7,Sales
17,3-7,Sales
17,3-7,Sales
17,3-7,Sales
17,3-7,Sales
17,3-7,Sales
17,3-7,Sales
17,3-7,Adm-clerical
17,3-7,Craft-repair
17,3-7,Handlers-cleaners
17,3-7,Handlers-cleaners
17,3-7,Sales
17,3-7,Sales
17,3-7,Other-service
17,3-7,Sales
17,3-7,Other-service
17,3-7,Handlers-cleaners
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Handlers-cleaners
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Adm-clerical
17,3-7,Other-service
17,3-7,Sales
17,3-7,Other-service
17,3-7,Handlers-cleaners
17,3-7,Adm-clerical
17,3-7,Handlers-cleaners
17,3-7,Handlers-cleaners
17,3-7,Other-service
17,3-7,Priv-house-serv
17,3-7,Craft-repair
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Other-service
17,3-7,Sales
17,3-7,Handlers-cleaners
17,3-7,Sales
17,3-7,Priv-house-serv
17,3-7,Other-service
17,3-7,Other-service
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Other-service
18,3-7,Adm-clerical
18,3-7,Other-service
18,3-7,Adm-clerical
18,3-7,Adm-clerical
18,3-7,Other-service
18,3-7,Prof-specialty
18,3-7,Handlers-cleaners
18,3-7,Adm-clerical
18,3-7,Craft-repair
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Machine-op-inspct
18,3-7,Other-service
18,3-7,Exec-managerial
18,3-7,Handlers-cleaners
18,3-7,Craft-repair
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Farming-fishing
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Farming-fishing
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Machine-op-inspct
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Adm-clerical
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Sales
18,3-7,Handlers-cleaners
18,3-7,Transport-moving
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Transport-moving
18,3-7,Sales
18,3-7,Machine-op-inspct
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Craft-repair
18,3-7,Adm-clerical
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Exec-managerial
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Craft-repair
18,3-7,Handlers-cleaners
18,3-7,Machine-op-inspct
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Prof-specialty
18,3-7,Sales
18,3-7,Exec-managerial
18,3-7,Handlers-cleaners
18,3-7,Farming-fishing
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Adm-clerical
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Sales
18,3-7,Protective-serv
18,3-7,Other-service
18,3-7,Farming-fishing
18,3-7,Priv-house-serv
18,3-7,Craft-repair
18,3-7,Other-service
18,3-7,Prof-specialty
18,3-7,Handlers-cleaners
18,3-7,Transport-moving
18,3-7,Sales
18,3-7,Sales
18,3-7,Farming-fishing
18,3-7,Handlers-cleaners
18,3-7,Protective-serv
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Sales
18,3-7,Sales
18,3-7,Craft-repair
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Prof-specialty
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Handlers-cleaners
18,3-7,Handlers-cleaners
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Craft-repair
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Adm-clerical
18,3-7,Handlers-cleaners
18,3-7,Machine-op-inspct
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Handlers-cleaners
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Sales
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Other-service
18,3-7,Farming-fishing
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Prof-specialty
18,3-7,Other-service
18,3-7,Sales
18,3-7,Sales
18,3-7,Farming-fishing
18,3-7,Adm-clerical
18,3-7,Handlers-cleaners
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Handlers-cleaners
18,3-7,Handlers-cleaners
18,3-7,Sales
18,3-7,Sales
18,3-7,Machine-op-inspct
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Other-service
18,3-7,Sales
18,3-7,Adm-clerical
18,3-7,Craft-repair
18,3-7,Prof-specialty
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Machine-op-inspct
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Machine-op-inspct
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Protective-serv
17-18,8-9,Sales
17-18,8-9,Prof-specialty
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Craft-repair
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Protective-serv
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Farming-fishing
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Handlers-cleaners
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Farming-fishing
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Craft-repair
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Farming-fishing
17-18,8-9,Farming-fishing
17-18,8-9,Adm-clerical
17-18,8-9,Machine-op-inspct
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Handlers-cleaners
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Machine-op-inspct
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Machine-op-inspct
17-18,8-9,Adm-clerical
17-18,8-9,Prof-specialty
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Craft-repair
17-18,8-9,Other-service
17-18,8-9,Farming-fishing
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Craft-repair
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Handlers-cleaners
17-18,8-9,Transport-moving
17-18,8-9,Priv-house-serv
17-18,8-9,Craft-repair
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Priv-house-serv
17-18,8-9,Other-service
17-18,8-9,Farming-fishing
17-18,8-9,Craft-repair
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Machine-op-inspct
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Craft-repair
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Handlers-cleaners
17-18,8-9,Handlers-cleaners
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Exec-managerial
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Transport-moving
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Tech-support
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Prof-specialty
17-18,8-9,Adm-clerical
17-18,8-9,Priv-house-serv
17-18,8-9,Handlers-cleaners
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Farming-fishing
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Prof-specialty
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Machine-op-inspct
17-18,8-9,Other-service
17-18,8-9,Machine-op-inspct
17-18,8-9,Other-service
17-18,8-9,Handlers-cleaners
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Machine-op-inspct
17-18,8-9,Other-service
17-18,8-9,Other-service
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Transport-moving
17-18,8-9,Sales
17-18,8-9,Sales
17-18,8-9,Handlers-cleaners
17-18,8-9,Sales
17-18,8-9,Adm-clerical
17-18,8-9,Transport-moving
17-18,8-9,Machine-op-inspct
17-18,8-9,Adm-clerical
17-18,8-9,Other-service
17-18,8-9,Exec-managerial
17-18,8-9,Adm-clerical
17-18,8-9,Sales
17-18,8-9,Other-service
17-18,8-9,Adm-clerical
17-18,8-9,Sales
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Sales
19,1-9,Tech-support
19,1-9,Adm-clerical
19,1-9,Exec-managerial
19,1-9,Adm-clerical
19,1-9,Machine-op-inspct
19,1-9,Machine-op-inspct
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Farming-fishing
19,1-9,Sales
19,1-9,Sales
19,1-9,Sales
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Sales
19,1-9,Other-service
19,1-9,Farming-fishing
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Handlers-cleaners
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Sales
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Handlers-cleaners
19,1-9,Prof-specialty
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Transport-moving
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Transport-moving
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Farming-fishing
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Transport-moving
19,1-9,Transport-moving
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Transport-moving
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Handlers-cleaners
19,1-9,Prof-specialty
19,1-9,Prof-specialty
19,1-9,Other-service
19,1-9,Farming-fishing
19,1-9,Farming-fishing
19,1-9,Exec-managerial
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Machine-op-inspct
19,1-9,Craft-repair
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Craft-repair
19,1-9,Sales
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Tech-support
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Sales
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Farming-fishing
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Farming-fishing
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Machine-op-inspct
19,1-9,Machine-op-inspct
19,1-9,Transport-moving
19,1-9,Priv-house-serv
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Sales
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Prof-specialty
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Farming-fishing
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Transport-moving
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Transport-moving
19,1-9,Other-service
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Sales
19,1-9,Farming-fishing
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Prof-specialty
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Farming-fishing
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Farming-fishing
19,1-9,Craft-repair
19,1-9,Craft-repair
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Transport-moving
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Machine-op-inspct
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Farming-fishing
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Farming-fishing
19,1-9,Sales
19,1-9,Farming-fishing
19,1-9,Protective-serv
19,1-9,Machine-op-inspct
19,1-9,Transport-moving
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Transport-moving
19,1-9,Sales
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Adm-clerical
19,1-9,Farming-fishing
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Sales
19,1-9,Farming-fishing
19,1-9,Farming-fishing
19,1-9,Handlers-cleaners
19,1-9,Prof-specialty
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Farming-fishing
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Machine-op-inspct
19,1-9,Machine-op-inspct
19,1-9,Other-service
19,1-9,Adm-clerical
19,1-9,Adm-clerical
19,1-9,Sales
19,1-9,Sales
19,1-9,Machine-op-inspct
19,1-9,Handlers-cleaners
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Sales
19,1-9,Sales
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Craft-repair
19,1-9,Handlers-cleaners
19,1-9,Sales
19,1-9,Other-service
19,1-9,Machine-op-inspct
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Craft-repair
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Sales
19,1-9,Handlers-cleaners
19,1-9,Prof-specialty
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Sales
19,1-9,Machine-op-inspct
19,1-9,Handlers-cleaners
19,1-9,Other-service
19,1-9,Sales
19,1-9,Other-service
19,1-9,Handlers-cleaners
19,1-9,Adm-clerical
19,1-9,Machine-op-inspct
19,1-9,Craft-repair
19,1-9,Adm-clerical
19,1-9,Craft-repair
19,1-9,Sales
19,1-9,Sales
19,1-9,Sales
19,1-9,Adm-clerical
19,1-9,Craft-repair
19,1-9,Other-service
19,1-9,Other-service
19,1-9,Sales
19,1-9,Other-service
19,1-9,Craft-repair
20,1-9,Other-service
20,1-9,Machine-op-inspct
20,1-9,Handlers-cleaners
20,1-9,Transport-moving
20,1-9,Machine-op-inspct
20,1-9,Other-service
20,1-9,Handlers-cleaners
20,1-9,Handlers-cleaners
20,1-9,Transport-moving
20,1-9,Adm-clerical
20,1-9,Craft-repair
20,1-9,Sales
20,1-9,Adm-clerical
20,1-9,Machine-op-inspct
20,1-9,Other-service
20,1-9,Sales
20,1-9,Handlers-cleaners
20,1-9,Sales
20,1-9,Protective-serv
20,1-9,Handlers-cleaners
20,1-9,Other-service
20,1-9,Machine-op-inspct
20,1-9,Handlers-cleaners
20,1-9,Farming-fishing
20,1-9,Machine-op-inspct
20,1-9,Handlers-cleaners
20,1-9,Handlers-cleaners
20,1-9,Sales
20,1-9,Other-service
20,1-9,Craft-repair
20,1-9,Sales
20,1-9,Other-service
20,1-9,Handlers-cleaners
20,1-9,Adm-clerical
20,1-9,Machine-op-inspct
20,1-9,Handlers-cleaners
20,1-9,Sales
20,1-9,Transport-moving
20,1-9,Other-service
20,1-9,Adm-clerical
20,1-9,Sales
20,1-9,Sales
20,1-9,Machine-op-inspct
20,1-9,Adm-clerical
20,1-9,Transport-moving
20,1-9,Machine-op-inspct
20,1-9,Priv-house-serv
20,1-9,Sales
20,1-9,Other-service
20,1-9,Craft-repair
20,1-9,Machine-op-inspct
20,1-9,Adm-clerical
20,1-9,Handlers-cleaners
20,1-9,Sales
20,1-9,Transport-moving
20,1-9,Adm-clerical
20,1-9,Transport-moving
20,1-9,Farming-fishing
20,1-9,Handlers-cleaners
20,1-9,Adm-clerical
20,1-9,Adm-clerical
